ip=  0 ,FFP(MV)= 79.70 ,Rc(GV)=  6.12 depth(g/cm2)=  1.9781E+02 g=    0.15
 Total flux (/cm2/s)=   0.99936984687715869     
    E(MeV/n)        u        v        w
  1.5989E+00  0.65531 -0.42337 -0.62556
  1.2194E+02  0.34516 -0.87906  0.32880
  2.1751E+00 -0.10444 -0.99055 -0.08887
  5.8730E+02  0.47689 -0.68272  0.55359
  1.3914E+00 -0.41765 -0.40022  0.81571
  3.6594E+01 -0.25098  0.81277  0.52574
  5.0840E+01  0.53846 -0.20065  0.81842
  3.1673E+01 -0.49718  0.22592 -0.83772
  2.6781E+00 -0.58227 -0.72090  0.37585
  2.2473E+02 -0.57456  0.37483  0.72759
  9.7362E+00 -0.68948 -0.57198 -0.44436
  2.0073E+00  0.40936  0.62331  0.66626
  1.6692E+02 -0.54731  0.81604  0.18585
  8.1509E+00  0.86357  0.17651  0.47233
  1.1023E+02  0.62336 -0.76972 -0.13767
  3.7126E+02  0.67274  0.55423  0.49016
  1.3661E+02 -0.12620 -0.17343  0.97673
  4.8108E+02 -0.15663  0.62682  0.76326
  2.0133E+01 -0.57707 -0.72367  0.37853
  3.6020E+02  0.69265 -0.72058  0.03182
  2.5896E+02 -0.75512  0.30145 -0.58217
  1.9346E+00 -0.79089  0.44464  0.42047
  1.2955E+02 -0.93543  0.25000  0.24995
  3.6860E+01 -0.38233 -0.92330  0.03650
  2.8409E+00 -0.00810  0.74610 -0.66579
  4.4609E+00  0.36734  0.91421 -0.17114
  4.9691E+00  0.87811  0.20825 -0.43077
  3.1331E+00  0.37733 -0.80292  0.46146
  1.2616E+00  0.84360  0.09697 -0.52815
  7.5411E+01  0.24224 -0.71348  0.65748
  3.0993E+00 -0.70403  0.37660  0.60209
  3.4851E+01  0.52538  0.85085  0.00525
  1.4849E+02 -0.75654  0.42424  0.49767
  1.6098E+01  0.26993  0.23917  0.93271
  4.7336E+02  0.69805  0.50635  0.50629
  3.1710E+00  0.92389 -0.11789 -0.36405
  7.6054E+01  0.02925  0.76698  0.64100
  2.2036E+01  0.33325 -0.71906  0.60983
  2.3165E+02 -0.69243 -0.42091  0.58598
  1.1196E+02 -0.02525 -0.65031  0.75925
  7.8768E+00  0.42143 -0.81821  0.39106
  2.0552E+00  0.06029  0.43339  0.89919
  2.6351E+02  0.91529 -0.32494  0.23801
  1.1281E+02 -0.19927  0.73655  0.64636
  2.8921E+00 -0.92569  0.19076  0.32667
  4.3250E+00  0.19950  0.58699  0.78463
  9.3894E+00 -0.77547  0.59323  0.21614
  7.5567E+02  0.23299  0.09062  0.96825
  1.1028E+01 -0.97241 -0.03311 -0.23091
  2.9299E+00 -0.06102 -0.58686 -0.80739
  1.2291E+00 -0.38986 -0.06161  0.91881
  4.9728E+00  0.38574  0.52012 -0.76202
  5.4648E+00 -0.36268 -0.84260 -0.39810
  2.6427E+02 -0.34818  0.15764  0.92408
  8.2355E+01  0.45640 -0.32915  0.82666
  6.1232E+00  0.90410  0.39025 -0.17409
  9.6162E+01  0.77240  0.39960  0.49368
  2.6269E+00 -0.42899  0.31569 -0.84635
  4.4041E+00 -0.30696  0.91743  0.25319
  1.3124E+00  0.63741 -0.76172  0.11620
  1.9409E+02 -0.88694  0.31528  0.33754
  1.0460E+02 -0.32603 -0.62398  0.71017
  1.2773E+00  0.05519  0.68193  0.72933
  2.1770E+02  0.70372  0.12394  0.69958
  5.7469E+01  0.98037  0.01184  0.19681
  2.9106E+01  0.90855  0.02297 -0.41715
  7.2578E+00  0.53016 -0.55594 -0.64020
  1.4205E+01  0.54020  0.83828 -0.07396
  1.4061E+02 -0.57350 -0.11706  0.81080
  8.3846E+01 -0.52485  0.81926 -0.23098
  6.9438E+01  0.96357  0.25651 -0.07578
  1.0979E+02  0.68929 -0.51004  0.51452
  1.4141E+00  0.28666 -0.79648  0.53239
  2.3705E+00 -0.51348 -0.26506  0.81614
  8.8366E+01  0.44354 -0.47714 -0.75869
  2.0971E+01 -0.52049 -0.83912  0.15801
  1.3197E+00  0.80707  0.22927 -0.54413
  1.7554E+00 -0.87930 -0.29123 -0.37684
  1.8116E+00  0.12800  0.54191  0.83063
  1.6783E+00 -0.08346 -0.92418  0.37273
  6.5698E+01 -0.97671  0.20490  0.06364
  1.7026E+02  0.84509  0.00479  0.53461
  2.3231E+02 -0.41956  0.24055  0.87528
  6.3994E+01  0.47444  0.30252  0.82667
  3.8396E+00 -0.71182 -0.57832  0.39856
  1.0843E+00 -0.33523  0.94147 -0.03538
  2.9088E+00  0.02870  0.99927 -0.02519
  1.0400E+00  0.25335  0.96335  0.08817
  1.3052E+00  0.73923 -0.05278 -0.67138
  2.4527E+00 -0.77071  0.53858 -0.34049
  5.1296E+00  0.04073  0.00196  0.99917
  2.8137E+00  0.98149 -0.19015 -0.02276
  1.4739E+01 -0.35828  0.91436  0.18864
  6.2245E+01 -0.23679  0.68546  0.68853
  4.1418E+01 -0.93016  0.11898  0.34733
  1.0270E+00  0.38245  0.33896  0.85956
  2.6904E+00 -0.34213  0.81954  0.45967
  1.5769E+02 -0.78365 -0.62053 -0.02895
  5.5083E+00 -0.34560  0.46152  0.81704
  3.0707E+02  0.77866  0.60267  0.17457
  3.3885E+00 -0.37937  0.92311 -0.06279
  1.4903E+02 -0.09064 -0.86842  0.48748
  9.4582E+02  0.29279  0.88396  0.36454
  2.7453E+01 -0.40741  0.31198  0.85831
  4.6632E+00  0.55912  0.82902  0.01042
  6.6437E+01  0.00030 -0.42715  0.90418
  1.3166E+02 -0.25248 -0.32860  0.91009
  2.1733E+00 -0.68351  0.29633  0.66709
  5.7310E+01 -0.26621 -0.90372  0.33529
  1.4509E+01  0.68465 -0.69028  0.23402
  1.4102E+01  0.97514 -0.15699 -0.15636
  9.9024E+01 -0.50031 -0.42820 -0.75255
  3.8347E+01 -0.68662  0.06944  0.72369
  1.9002E+01  0.37926  0.77698  0.50245
  9.9157E+01  0.89317  0.44973 -0.00118
  1.0579E+02 -0.88598 -0.32444  0.33132
  1.7192E+02  0.51571 -0.84253 -0.15551
  1.3936E+02 -0.49645  0.85538 -0.14787
  6.6230E+01 -0.91567 -0.28499  0.28344
  1.8599E+02  0.70524 -0.11271  0.69995
  3.8053E+02 -0.50345 -0.76248  0.40641
  2.6006E+02 -0.52358 -0.55724  0.64448
  2.0544E+00 -0.87026  0.47860 -0.11656
  7.3232E+02  0.44203  0.70687  0.55221
  1.3932E+02  0.13328 -0.30597  0.94267
  1.0168E+02  0.01430  0.09506  0.99537
  3.4583E+00 -0.75401 -0.61313 -0.23567
  1.5575E+00  0.37521 -0.53516 -0.75685
  1.6445E+00 -0.95947 -0.07113 -0.27267
  2.0382E+01 -0.88969 -0.13404  0.43645
  5.0610E+00 -0.20777 -0.71008 -0.67276
  1.4815E+02 -0.29499  0.29049  0.91027
  9.2147E+01 -0.40318  0.46781  0.78651
  5.9903E+02  0.75830  0.34572  0.55269
  1.8246E+01 -0.74930 -0.65005  0.12645
  4.4799E+02 -0.78076  0.62121  0.06719
  1.1395E+00 -0.61340 -0.47921 -0.62777
  6.0538E+00 -0.98734  0.09548 -0.12666
  8.4845E+01  0.47318 -0.87806  0.07149
  2.4917E+01  0.07711  0.30931  0.94783
  1.6381E+00 -0.14047  0.51242  0.84717
  3.6070E+00 -0.79355  0.15074 -0.58954
  1.7817E+00 -0.49831 -0.57474 -0.64912
  6.1286E+01 -0.59124 -0.58070  0.55967
  7.3253E+00  0.89992  0.37822 -0.21702
  3.6225E+00 -0.49056  0.85585  0.16393
  1.3805E+00 -0.84491  0.50801  0.16749
  6.4520E+01  0.68889 -0.35592  0.63147
  9.4773E+00 -0.90633 -0.02936  0.42156
  1.5550E+02  0.31901  0.63218  0.70610
  2.6518E+00  0.71885  0.48108  0.50181
  5.5567E+01 -0.19312  0.94292  0.27129
  5.7056E+00  0.71384  0.39106  0.58094
  2.5595E+00 -0.70215 -0.06913  0.70866
  4.3059E+00 -0.21284  0.27686  0.93704
  1.3011E+01 -0.61583  0.48833  0.61830
  1.3233E+00 -0.82609 -0.48498  0.28699
  3.1275E+00 -0.27430 -0.67962 -0.68035
  9.2904E+01 -0.31313  0.58216  0.75036
  4.0663E+00 -0.24541 -0.32574  0.91306
  1.8020E+01 -0.07794  0.69190  0.71777
  2.0634E+00  0.15006  0.98234 -0.11177
  5.5330E+00 -0.57651 -0.47251 -0.66661
  6.0131E+01 -0.46111 -0.88263 -0.09133
  1.0050E+00  0.01849  0.99442  0.10385
  1.9361E+02  0.80312 -0.32823  0.49726
  1.5708E+00 -0.63992 -0.37356  0.67153
  9.4628E+00  0.35229  0.63332 -0.68906
  4.0830E+00  0.50135  0.51760  0.69335
  5.3354E+00 -0.72074 -0.55611  0.41385
  1.8254E+00 -0.94552 -0.01826  0.32506
  2.0744E+00  0.52288 -0.01122 -0.85233
  2.5177E+00 -0.26987  0.85920  0.43468
  1.0145E+01  0.11368  0.32211  0.93985
  5.4136E+02 -0.75722 -0.58820  0.28395
  3.5205E+00 -0.37801 -0.67551 -0.63309
  4.8139E+01 -0.57974  0.68251  0.44506
  2.2198E+00  0.28544  0.29411 -0.91215
  6.1145E+00  0.16950  0.14304 -0.97510
  3.9953E+02 -0.05989 -0.19203  0.97956
  2.8058E+02  0.00102 -0.29217  0.95637
  4.1543E+02  0.97692  0.05334  0.20683
  1.5893E+01 -0.95990 -0.14482  0.24004
  2.4754E+00  0.62801 -0.10152  0.77155
  1.7163E+00 -0.58875  0.76600 -0.25810
  7.9336E+01  0.25925 -0.78990  0.55574
  3.1566E+02 -0.41063 -0.05799  0.90996
  1.5052E+02 -0.95571  0.03399  0.29235
  9.6426E+02  0.06049 -0.50248  0.86247
  1.2691E+01 -0.49485 -0.39633 -0.77334
  7.6299E+01 -0.47356 -0.66834  0.57364
  1.1289E+00 -0.90133  0.37473 -0.21721
  2.3731E+02 -0.42821  0.50422  0.74993
  3.0462E+00  0.35528 -0.74132  0.56940
  1.0073E+02 -0.06950 -0.22095  0.97281
  1.6382E+01  0.71200 -0.60336  0.35919
  4.1314E+01 -0.70882  0.36914  0.60109
  2.2113E+00 -0.09388  0.82677  0.55465
  3.5640E+02 -0.56263 -0.16394  0.81029
  7.3591E+00 -0.80647  0.49192  0.32806
  6.6415E+01 -0.01864 -0.93418  0.35633
  6.0097E+01  0.79826 -0.33169  0.50275
  2.0577E+01  0.52122  0.48008  0.70559
  1.1221E+02 -0.54416  0.52237  0.65652
  4.6075E+00  0.02001  0.80564  0.59206
  1.6921E+00  0.94705 -0.30085  0.11218
  1.9227E+02 -0.30800 -0.61622  0.72485
  5.6630E+01  0.37602 -0.46635  0.80070
  2.7538E+02  0.74294  0.60108  0.29452
  1.1812E+00  0.60829 -0.47006 -0.63956
  1.4816E+02 -0.93241 -0.00640  0.36134
  5.0990E+01  0.87086 -0.14474  0.46973
  1.6236E+00  0.30095 -0.94784 -0.10503
  9.9771E+00  0.52630  0.34285  0.77811
  4.1853E+00  0.25980  0.57616 -0.77494
  1.7542E+00  0.17282  0.95999 -0.22035
  3.0149E+01 -0.00416 -0.70338  0.71080
  2.5309E+00  0.58463 -0.37319 -0.72037
  9.9087E+00 -0.79720  0.42611 -0.42767
  1.0129E+00 -0.31462 -0.68771  0.65427
  9.8418E+00  0.12900 -0.47955  0.86798
  1.9871E+01  0.03110 -0.70163  0.71186
  2.7353E+00  0.12470  0.07028  0.98970
  3.1564E+02  0.14218 -0.12481  0.98194
  1.0339E+01 -0.12654 -0.67370 -0.72809
  1.8830E+02  0.59630  0.48821  0.63724
  6.8151E+02 -0.93632 -0.32324  0.13719
  3.6991E+01 -0.03615  0.54077  0.84039
  3.1189E+00 -0.25884 -0.72729 -0.63564
  7.7543E+01  0.49128  0.82998  0.26416
  4.1277E+00  0.43248 -0.04585  0.90048
  9.8704E+02  0.07969  0.27063  0.95938
  1.3390E+02 -0.58160  0.79768 -0.15953
  1.3599E+02 -0.17080  0.73019  0.66155
  7.5239E+02  0.04508  0.25583  0.96567
  7.4662E+01  0.47368 -0.87904 -0.05396
  1.9163E+01  0.45338  0.45478  0.76657
  3.2231E+02  0.29026  0.94029 -0.17776
  3.7459E+00  0.56356  0.39092  0.72773
  2.0073E+01 -0.15504 -0.97554 -0.15586
  4.6234E+02 -0.16072 -0.13500  0.97772
  1.5602E+01 -0.33609 -0.27207  0.90168
  1.0044E+01  0.27619  0.92100 -0.27472
  5.2607E+01  0.87166  0.47673 -0.11372
  6.3662E+00 -0.29060 -0.03274 -0.95628
  8.7566E+00 -0.80031 -0.45505  0.39043
  9.0913E+01  0.66945  0.62468  0.40201
  6.6062E+00  0.10464  0.83967  0.53292
  1.5300E+00 -0.75701 -0.16236  0.63291
  6.5168E+01 -0.96709  0.24420  0.07138
  1.7388E+00  0.26081  0.74332  0.61599
  7.2479E+01 -0.22337 -0.33925  0.91379
  3.4287E+01 -0.80044  0.11755  0.58777
  2.8444E+00  0.55787  0.54688  0.62426
  2.0066E+00 -0.32495  0.68032 -0.65694
  2.8311E+02 -0.20909  0.64928  0.73124
  1.8618E+01 -0.31427 -0.90951  0.27207
  2.0716E+01 -0.39556  0.81431  0.42477
  2.9895E+00  0.98487  0.07922  0.15414
  3.0231E+00 -0.95317 -0.05173  0.29798
  2.0229E+01 -0.96193 -0.27107 -0.03469
  4.6534E+00  0.53145  0.64910 -0.54427
  2.5363E+00 -0.09341  0.71205 -0.69588
  7.6188E+00 -0.03098 -0.35013  0.93619
  2.8106E+00  0.03165 -0.00122  0.99950
  6.6946E+01 -0.03644  0.03352  0.99877
  1.7478E+00 -0.81474 -0.27342  0.51131
  8.0823E+01  0.62078 -0.62401  0.47461
  6.9330E+02  0.47209  0.75414  0.45651
  3.8734E+00 -0.05516 -0.45754  0.88748
  1.3372E+02  0.07113 -0.98354 -0.16613
  1.6915E+00  0.93134  0.36308  0.02790
  8.9734E+00 -0.87022  0.03863  0.49114
  1.7402E+00  0.50360  0.76134 -0.40835
  5.2630E+00  0.71202  0.67799  0.18265
  1.5353E+00  0.42445  0.04251  0.90445
  1.0794E+02 -0.25676 -0.90814  0.33069
  8.1988E+01  0.19319 -0.75878  0.62204
  3.8912E+02 -0.80447  0.26102  0.53357
  2.1309E+00 -0.79241  0.60981  0.01491
  1.0567E+02  0.87563 -0.32277  0.35930
  9.1213E+01  0.05198  0.64410  0.76317
  2.0850E+00 -0.99052 -0.13708  0.00931
  4.1343E+01 -0.69707  0.71470  0.05752
  3.1355E+01  0.14645  0.96436 -0.22036
  1.4782E+00  0.25195  0.73862 -0.62526
  3.8553E+02 -0.81859  0.57431 -0.00912
  6.9969E+00 -0.79650  0.53237  0.28664
  4.8331E+02 -0.84982  0.44995  0.27449
  1.8444E+00  0.30752  0.60151  0.73730
  3.4409E+01 -0.12059  0.19251  0.97386
  1.2624E+01  0.76355  0.32532 -0.55781
  1.4492E+00 -0.40424  0.52412 -0.74959
  6.1662E+01 -0.33481  0.94121  0.04505
  2.8014E+02  0.07344 -0.98162 -0.17614
  7.8000E+00  0.19573 -0.71013 -0.67632
  4.0502E+00  0.56399  0.70387  0.43183
  1.7781E+01  0.70122 -0.40279 -0.58826
  8.2176E+00  0.75065  0.55109  0.36446
  2.9504E+00 -0.58038  0.54525  0.60487
  1.2868E+00  0.84099 -0.50855 -0.18468
  2.8279E+02  0.74838 -0.30107  0.59100
  1.2882E+00  0.02807 -0.99200  0.12305
  2.4768E+00  0.64563  0.20797 -0.73479
  5.4409E+01  0.60937  0.78780  0.08969
  1.5944E+00  0.98550  0.09605  0.13987
  8.1769E+02 -0.30108  0.60143  0.74002
  4.6732E+01  0.91138  0.05730 -0.40757
  3.0413E+02 -0.09309  0.11296  0.98923
  1.8381E+00 -0.79431  0.60744 -0.00887
  3.4245E+01 -0.38364 -0.89813 -0.21491
  2.0974E+00 -0.25967  0.93705  0.23348
  9.9281E+01  0.15602  0.54642  0.82285
  9.0298E+02  0.24783  0.10199  0.96342
  4.5145E+01  0.75744  0.16965  0.63048
  2.9808E+01  0.67985 -0.70339  0.20749
  2.9551E+00  0.98811  0.03888 -0.14875
  1.7924E+01 -0.57383  0.25195 -0.77926
  1.4836E+02 -0.34876 -0.58189  0.73469
  2.0771E+02  0.89310  0.38762 -0.22830
  2.7064E+02  0.02919  0.96283 -0.26853
  6.4882E+00  0.69166 -0.28905  0.66186
  2.6810E+00  0.22852 -0.18391 -0.95601
  2.7085E+01 -0.17986  0.94869  0.26009
  1.2223E+01  0.77987 -0.60750  0.15079
  8.2151E+00  0.44084 -0.82469 -0.35431
  8.2033E+01  0.81555 -0.55573 -0.16141
  8.5261E+00  0.71770 -0.58745  0.37392
  7.5077E+01 -0.14842  0.48109  0.86402
  1.4005E+00  0.79306  0.54242  0.27719
  5.0714E+00  0.51658 -0.25431  0.81760
  2.0778E+02  0.56632 -0.67212  0.47701
  4.5017E+00  0.53541  0.14688  0.83173
  9.4488E+01  0.19408 -0.84739  0.49424
  1.0989E+02 -0.19533 -0.95037 -0.24218
  1.7865E+00 -0.98218 -0.14875 -0.11491
  2.0552E+02 -0.95840  0.00622  0.28536
  6.7604E+00 -0.41410  0.06784  0.90770
  2.3446E+01 -0.31888  0.84905 -0.42122
  6.3344E+02  0.03776  0.64042  0.76709
  1.0185E+00  0.19183 -0.66832  0.71871
  1.0419E+02 -0.37564 -0.22920  0.89798
  4.0895E+00 -0.79275 -0.47390  0.38335
  6.4684E+01 -0.63635  0.09382  0.76567
  1.1445E+00 -0.37325  0.49754 -0.78304
  6.4205E+00 -0.27646  0.81728  0.50560
  1.2682E+01 -0.56796  0.18455  0.80210
  2.5203E+01 -0.08083 -0.68807  0.72113
  2.9276E+00  0.40317  0.91512  0.00058
  1.3705E+02  0.53051 -0.58372  0.61468
  2.7888E+00  0.66756 -0.05400  0.74259
  2.3758E+02  0.05074  0.30441  0.95119
  3.1791E+00 -0.21259  0.96148 -0.17428
  3.7919E+02 -0.08083  0.16414  0.98312
  2.6706E+00  0.61053 -0.77677  0.15451
  5.0263E+01 -0.69398  0.09484  0.71372
  1.3558E+00 -0.82252 -0.17593  0.54084
  1.0760E+02  0.54187 -0.74296  0.39292
  1.4566E+01 -0.78150  0.07159  0.61978
  1.8928E+02  0.03024 -0.76111  0.64792
  1.8465E+01  0.24651  0.56516  0.78729
  6.4637E+00  0.64464 -0.75623 -0.11210
  1.3418E+00  0.74622  0.56928  0.34506
  4.9559E+02  0.30494 -0.46591  0.83063
  1.9576E+00  0.86798 -0.48765  0.09384
  1.3968E+00 -0.98403 -0.04136  0.17312
  8.8488E+01 -0.07490 -0.87336  0.48129
  3.5964E+02 -0.80055 -0.51152  0.31221
  2.5824E+01 -0.29431  0.90176  0.31655
  2.3719E+00  0.33348 -0.68606 -0.64661
  4.1842E+00 -0.44501 -0.37649 -0.81254
  7.6210E+01  0.38846 -0.11540  0.91421
  4.4062E+00 -0.57463  0.36264  0.73369
  1.3163E+02 -0.33244 -0.86282  0.38083
  3.4032E+00  0.71772  0.65625 -0.23286
  1.8547E+00  0.04162 -0.83736  0.54506
  1.4667E+02 -0.19949  0.75242  0.62775
  1.6779E+02 -0.33431  0.54731  0.76726
  1.2530E+02  0.23967 -0.07079  0.96827
  1.0564E+02 -0.20004 -0.39862  0.89504
  4.3733E+02 -0.24113  0.53792  0.80777
  7.8891E+01  0.23511  0.52674  0.81687
  1.5482E+00  0.64269 -0.48923  0.58958
  9.2623E+01  0.78826 -0.01495  0.61516
  2.2951E+01 -0.95722  0.28125  0.06802
  2.0355E+00 -0.37274 -0.50143 -0.78079
  3.7035E+02 -0.66377 -0.19445  0.72222
  2.7142E+00 -0.91686 -0.26678  0.29699
  4.1311E+02  0.32125  0.27797  0.90528
  1.2994E+02 -0.29516 -0.44154 -0.84730
  5.7494E+01 -0.68123 -0.20211  0.70362
  5.5577E+01  0.57291 -0.64120  0.51053
  7.4026E+02  0.79102 -0.00527  0.61176
  2.2643E+02 -0.18638  0.86371  0.46827
  7.9720E+01  0.76755 -0.58693  0.25765
  1.8897E+00 -0.96325 -0.10004  0.24926
  6.6275E+02 -0.15943  0.47177  0.86719
  1.0623E+00  0.95994  0.27962 -0.01802
  7.8488E+00  0.77803 -0.46920 -0.41774
  4.4488E+00  0.69941 -0.52891 -0.48071
  2.3104E+00  0.91844 -0.13970  0.37008
  1.0733E+01  0.25609  0.85074 -0.45897
  4.2583E+00 -0.32576  0.86147 -0.38955
  4.4839E+00 -0.04335 -0.83290 -0.55172
  1.0721E+02  0.71132 -0.20437  0.67250
  6.9627E+01 -0.20532  0.70430 -0.67956
  2.2975E+00  0.24937 -0.20272 -0.94695
  5.5210E+01  0.44025  0.88631 -0.14364
  7.0172E+00 -0.64424  0.49377  0.58408
  2.9967E+01 -0.98796  0.09623  0.12115
  2.4756E+00  0.69869  0.26605 -0.66412
  1.0436E+01  0.09729 -0.12187  0.98777
  3.7561E+00  0.02704 -0.79699  0.60339
  1.5569E+01  0.47673 -0.33047  0.81456
  3.8017E+01  0.27480 -0.22932  0.93375
  2.2282E+00  0.13266 -0.28502  0.94930
  1.7456E+02  0.69324 -0.59966  0.39978
  5.3971E+00 -0.66225 -0.53456  0.52504
  1.4461E+01  0.01317 -0.87963  0.47547
  7.9613E+01  0.73863 -0.49994  0.45220
  4.0649E+00  0.00189  0.22581 -0.97417
  3.8120E+00  0.17113 -0.25585 -0.95145
  2.0293E+02  0.09887 -0.69089  0.71617
  5.8371E+01  0.00861 -0.71886  0.69510
  2.2586E+00  0.86304  0.27713  0.42233
  1.5560E+02 -0.15837  0.72545 -0.66981
  7.3075E+00  0.86310  0.17896  0.47226
  2.2107E+00 -0.50512  0.25901  0.82327
  8.4443E+02 -0.19486  0.64962  0.73487
  5.4223E+01  0.98080 -0.19458 -0.01340
  6.2393E+02  0.08891  0.79457  0.60063
  5.3366E+01  0.69087 -0.05896  0.72057
  2.0612E+02 -0.65882  0.68478  0.31150
  2.9480E+01  0.72399  0.56370  0.39759
  1.2126E+00 -0.49432 -0.86927 -0.00485
  3.6385E+00 -0.08907 -0.56561 -0.81985
  3.1170E+02 -0.59722  0.27157  0.75471
  5.1123E+01 -0.17281 -0.91503 -0.36451
  1.8247E+00 -0.11981 -0.92664  0.35635
  6.7290E+00  0.68749 -0.52807  0.49850
  6.9782E+01 -0.05851 -0.23607  0.96997
  4.8178E+01  0.61234  0.56179  0.55627
  8.7820E+01 -0.57044 -0.74733  0.34071
  1.6079E+02  0.02642  0.79647  0.60410
  4.9651E+01  0.44884  0.22930 -0.86369
  2.9880E+00 -0.69102 -0.61437  0.38083
  9.1501E+02  0.94633 -0.01714  0.32276
  7.1466E+02 -0.47494  0.06433  0.87766
  1.7873E+00  0.33494  0.59329  0.73200
  1.9732E+00 -0.60398  0.70212 -0.37715
  2.8877E+00 -0.29241 -0.92793 -0.23116
  6.8466E+00 -0.45468  0.88536 -0.09692
  3.9951E+01  0.62169  0.61166  0.48925
  3.0679E+02  0.41778  0.79105  0.44688
  1.4286E+00  0.96625 -0.14121  0.21543
  4.8475E+01 -0.95018 -0.27715  0.14264
  5.5676E+02 -0.32128  0.13047  0.93795
  1.5620E+01  0.54274 -0.49002  0.68214
  6.1395E+02 -0.68996 -0.54730  0.47374
  9.2739E+01 -0.86088 -0.42304  0.28272
  1.3920E+02 -0.61484 -0.77012  0.16998
  1.4735E+00 -0.70682  0.69855 -0.11149
  2.3565E+01 -0.68469  0.57894  0.44275
  2.4536E+02  0.08421 -0.77114  0.63107
  4.0160E+01  0.40391 -0.15280  0.90195
  1.8948E+00 -0.01809 -0.82764  0.56097
  5.5915E+01 -0.65818  0.00345  0.75285
  1.2932E+02  0.14065 -0.95731  0.25253
  3.0164E+00 -0.39078  0.74398 -0.54202
  6.7781E+00 -0.24799  0.30783  0.91855
  3.5367E+00 -0.40281  0.81292 -0.42060
  8.8522E+02 -0.81468 -0.00993  0.57982
  7.4165E+01 -0.16901  0.71030  0.68331
  2.0276E+00 -0.32980  0.06520  0.94180
  6.2530E+02  0.59708 -0.01619  0.80202
  1.6005E+00 -0.49412  0.84785 -0.19234
  1.1941E+00  0.44739  0.37761 -0.81071
  1.9927E+01 -0.16443  0.02902  0.98596
  1.7189E+00  0.16229  0.51159  0.84377
  2.8216E+02 -0.93515  0.27047  0.22880
  2.4240E+02 -0.93223  0.32460  0.15995
  1.4382E+02  0.01399 -0.90210 -0.43129
  4.8719E+01  0.25397 -0.04896  0.96597
  5.1918E+00  0.87477  0.03510 -0.48327
  2.3912E+00 -0.07294 -0.83040  0.55237
  1.0248E+01  0.66530  0.04661  0.74512
  1.4683E+01 -0.92085 -0.17958  0.34610
  2.3871E+00  0.17316 -0.52382  0.83404
  1.9016E+00  0.03842 -0.99568  0.08450
  9.4658E+01 -0.28835  0.81165  0.50801
  3.5551E+02  0.33543  0.60744  0.72007
  5.5335E+01  0.33094 -0.00944  0.94360
  2.4844E+00  0.85274  0.30095  0.42692
  2.8389E+02  0.16088 -0.44245  0.88224
  2.6509E+02  0.29264 -0.64300  0.70775
  1.6950E+01  0.26845 -0.81119  0.51953
  2.1899E+02  0.62142  0.40348  0.67159
  2.1566E+01  0.38571  0.13014  0.91339
  1.6065E+00 -0.42951  0.63633 -0.64078
  6.0145E+00  0.39177 -0.91403 -0.10515
  5.6315E+00 -0.42255 -0.90610  0.02102
  5.3735E+00  0.14694 -0.85370  0.49961
  2.0258E+02 -0.44644 -0.23246  0.86409
  6.0184E+00  0.61470  0.63552  0.46718
  8.2240E+01  0.85483 -0.37767  0.35585
  6.9152E+01 -0.30156  0.78817 -0.53652
  8.9534E+00 -0.56351 -0.64953  0.51045
  2.0408E+01 -0.47489  0.20126  0.85673
  5.7155E+00 -0.02674 -0.98268 -0.18336
  1.7047E+02  0.00618 -0.98233  0.18708
  1.0099E+00  0.32014  0.03412  0.94676
  3.0081E+02  0.77811 -0.01575  0.62793
  3.6336E+02  0.14411 -0.43879  0.88696
  1.9350E+02  0.62155 -0.77035  0.14227
  4.8091E+00 -0.61695  0.52757  0.58399
  3.8536E+00  0.54423  0.03772 -0.83809
  1.8710E+01  0.33877  0.83711  0.42952
  6.1913E+00  0.08714  0.95423 -0.28608
  1.6367E+02  0.51248 -0.57593  0.63692
  5.2644E+00 -0.43038 -0.18158  0.88419
  2.7362E+01  0.56688  0.67845  0.46728
  1.4309E+00  0.92542  0.34298  0.16114
  8.8151E+01  0.84725  0.04223  0.52952
  5.4997E+00  0.57177  0.18461  0.79937
  1.5737E+00  0.19337 -0.28264 -0.93953
  1.6146E+02  0.20984 -0.71134  0.67080
  6.2981E+01 -0.57082 -0.48350 -0.66362
  1.6119E+00  0.49143  0.25201  0.83366
  9.5198E+00 -0.29076  0.95600  0.03915
  1.5436E+02 -0.41626 -0.56225  0.71456
  3.8361E+02  0.98453  0.05862  0.16514
  1.4405E+00 -0.88912  0.05762 -0.45404
  2.5722E+00 -0.58881  0.77381 -0.23352
  1.7452E+02  0.21970  0.87568  0.43002
  4.3518E+00 -0.79097 -0.60971  0.05118
  3.3209E+01 -0.79587  0.19605  0.57284
  1.5050E+02  0.02037 -0.52417  0.85137
  6.1083E+00 -0.75211 -0.63182 -0.18745
  3.6985E+02  0.47229 -0.12613  0.87237
  9.7594E+00 -0.22836  0.30864  0.92336
  2.5459E+00  0.32014 -0.59865  0.73426
  4.6508E+00  0.74349  0.29110 -0.60207
  6.6838E+02  0.86986  0.41697  0.26358
  6.1650E+00  0.15733  0.39609  0.90463
  9.0792E+00  0.82544  0.52990 -0.19455
  1.6135E+00  0.55708 -0.34361  0.75604
  4.9621E+01  0.47997 -0.05736  0.87541
  5.6916E+01 -0.45269 -0.86444 -0.21868
  7.3486E+00 -0.53663 -0.04324  0.84271
  1.4228E+00  0.10176  0.72409  0.68215
